drug_name,drug_class,recommended_temp,temperature_exposure,humidity,exposure_hours,stability_index,risk_label
Paracetamol,Analgesic,30,30.910837047449178,65.68856978717015,1.3859516637912033,2,Low
Aspirin,Analgesic,25,29.67214260263153,43.56016613183964,8.00231751181093,3,High
Insulin,Biologic,8,22.30174355251221,78.56425330457401,3.980466836357514,5,High
Metformin,Antidiabetic,25,38.31837247026397,71.84601109182145,3.7034722537040574,2,High
Paracetamol,Analgesic,30,20.104034819975833,74.50209291566689,5.017504704733519,2,Low
Paracetamol,Analgesic,30,27.705318798283553,55.418496967274464,11.068121242398982,2,Low
Paracetamol,Analgesic,30,32.14349970276761,77.98931614997801,4.0588352663946115,2,Low
Paracetamol,Analgesic,30,29.1416993168311,58.509922348383725,10.392570231434803,2,Low
Amoxicillin,Antibiotic,25,39.50514176151087,53.891478519862105,11.437534411087402,4,High
Insulin,Biologic,8,31.570353499508244,57.29558547125167,9.816116080837098,5,High
Metformin,Antidiabetic,25,22.476025080653365,56.81342073686338,5.637581970692166,2,Low
Aspirin,Analgesic,25,43.79134935828511,75.52779088729795,4.539777012649171,3,High
Aspirin,Analgesic,25,20.435138983396367,71.43798518088272,10.383227668079419,3,Low
Amoxicillin,Antibiotic,25,23.908249752660883,79.90264743582078,6.9279709062961174,4,Low
Insulin,Biologic,8,33.69858315715223,49.07110667786993,1.7745927718839423,5,High
Paracetamol,Analgesic,30,34.64313665759348,43.030941240812965,10.751331738472986,2,High
Paracetamol,Analgesic,30,30.84150183260938,75.95327077740993,7.915482193358387,2,Low
Insulin,Biologic,8,41.05702970634298,78.22507543709472,7.8788600135564115,5,High
Amoxicillin,Antibiotic,25,21.090491447833095,43.44866064759903,7.949329340359432,4,Low
Metformin,Antidiabetic,25,25.273682041827055,53.84059187877694,11.227507860883925,2,Low
Insulin,Biologic,8,20.86363161843261,77.19073471419989,8.632703483625832,5,High
Aspirin,Analgesic,25,37.89893102247051,71.65339233352367,8.646121771709712,3,High
Aspirin,Analgesic,25,25.576617647740196,63.21804987216137,10.319049649886589,3,Low
Insulin,Biologic,8,34.0035165889718,51.31172120145972,10.439182979301666,5,High
Paracetamol,Analgesic,30,25.62612138990482,76.89623435160723,11.679342150321474,2,Low
Amoxicillin,Antibiotic,25,28.638570955914886,65.13785280413416,9.694813457850744,4,High
Metformin,Antidiabetic,25,41.333613722035594,69.08633808022364,3.2849087105148302,2,High
Amoxicillin,Antibiotic,25,20.61727690316168,41.26074747642535,11.231307405635192,4,Low
Amoxicillin,Antibiotic,25,44.61660859748574,53.254076476832275,7.859062231297486,4,High
Aspirin,Analgesic,25,31.330053305614463,42.56956016889782,6.559444445909878,3,High
Insulin,Biologic,8,28.39168477907799,56.41612471025351,3.154292270370753,5,High
Paracetamol,Analgesic,30,21.189090086676867,71.0888931448116,4.588668992242142,2,Low
Aspirin,Analgesic,25,21.49214233764203,40.915607598875056,9.08723711175695,3,Low
Amoxicillin,Antibiotic,25,27.59555957451847,47.279242903846956,2.595278225146256,4,Moderate
Amoxicillin,Antibiotic,25,40.30930188753841,49.30503352015904,3.9689428277378136,4,High
Amoxicillin,Antibiotic,25,26.03392831622609,79.51429612012981,11.404432395191375,4,Moderate
Paracetamol,Analgesic,30,20.483500731168427,59.95942661310726,1.0971575872433692,2,Low
Amoxicillin,Antibiotic,25,43.13910387497042,53.27601572367767,3.7166824666701253,4,High
Metformin,Antidiabetic,25,37.431839281781436,46.941406102046216,9.91916203733499,2,High
Metformin,Antidiabetic,25,24.631931627195776,52.05602748407169,7.6560725288749065,2,Low
Paracetamol,Analgesic,30,39.11914036728622,64.87225149411768,7.731084225033203,2,High
Aspirin,Analgesic,25,40.45903007417306,40.03288116443287,5.73667889153576,3,High
Aspirin,Analgesic,25,41.56482444982888,63.713919285845506,11.889605132687949,3,High
Aspirin,Analgesic,25,28.469711996049654,77.81793237218955,1.9873570141345116,3,Moderate
Amoxicillin,Antibiotic,25,37.572030471151564,43.44243023379017,3.541326967377273,4,High
Insulin,Biologic,8,28.936065790867506,57.08143199881693,10.009517244982169,5,High
Aspirin,Analgesic,25,39.25313177794946,45.38221457021414,8.42749501827265,3,High
Paracetamol,Analgesic,30,37.87439717134737,76.7556934181975,11.87445688086894,2,High
Aspirin,Analgesic,25,31.500163446059965,49.6493870829105,6.395444084119744,3,High
Aspirin,Analgesic,25,34.29312617869547,42.20947708133684,6.125905436788208,3,High
Aspirin,Analgesic,25,44.97294827809448,56.74706206767291,3.165650358661132,3,High
Metformin,Antidiabetic,25,39.548747448452644,54.63809680672859,9.726504583719985,2,High
Metformin,Antidiabetic,25,42.487300012396446,65.06005527643347,1.427279430809449,2,Moderate
Aspirin,Analgesic,25,31.172020981326718,62.442799740628345,9.49712082413035,3,High
Insulin,Biologic,8,25.672878093794253,41.56547062784516,11.348153908451538,5,High
Metformin,Antidiabetic,25,40.647928897985636,61.26295629251816,1.9730591228008922,2,High
Insulin,Biologic,8,37.076209929445056,57.089967773911354,3.763461829554706,5,High
Paracetamol,Analgesic,30,29.37979982645082,43.45870527018911,4.810351890613221,2,Low
Amoxicillin,Antibiotic,25,39.992679188041194,62.075316154437346,6.956749688931749,4,High
Amoxicillin,Antibiotic,25,44.795468451175644,76.86883962107632,5.656166766959503,4,High
Amoxicillin,Antibiotic,25,27.6857543078235,66.78745784378536,10.016491049273455,4,High
Aspirin,Analgesic,25,33.37296153159408,77.52936492657264,7.531700271736217,3,High
Metformin,Antidiabetic,25,31.195351646369915,60.74176452110527,1.367520815935571,2,Low
Insulin,Biologic,8,44.57861633808006,63.12726765797286,4.230963145430754,5,High
Paracetamol,Analgesic,30,25.04754978056021,65.85688661533501,5.981287828178402,2,Low
Aspirin,Analgesic,25,42.79627075888376,54.38656991478434,11.052034928717042,3,High
Paracetamol,Analgesic,30,23.32616591758062,64.86964259099764,2.2793016121210643,2,Low
Metformin,Antidiabetic,25,43.45426167182089,71.11923798362301,4.658486517919243,2,High
Insulin,Biologic,8,43.740037189135435,78.80772359672073,4.209438298295793,5,High
Amoxicillin,Antibiotic,25,35.169844518045785,49.53399056746091,8.156912284718238,4,High
Amoxicillin,Antibiotic,25,38.3034742854377,51.77105813238883,2.878222814405095,4,High
Paracetamol,Analgesic,30,40.88250836795916,64.62409478257518,8.524974771150344,2,High
Paracetamol,Analgesic,30,22.259645206930994,53.80933694599727,10.592211494913698,2,Low
Metformin,Antidiabetic,25,36.3203337627737,65.6533743137703,8.388630842263845,2,High
Metformin,Antidiabetic,25,25.34458215261977,76.01239401979419,2.2396178713173,2,Low
Insulin,Biologic,8,29.405455049839972,68.064101427307,7.43336560532604,5,High
Metformin,Antidiabetic,25,42.855767607548785,47.35834061607135,1.8920189257940616,2,High
Paracetamol,Analgesic,30,37.30961513243477,77.69518287864474,7.494011142253129,2,High
Aspirin,Analgesic,25,27.660466126831068,59.46338799885057,7.422081673605998,3,High
Aspirin,Analgesic,25,25.091699107928164,72.89509917140262,6.77644495761565,3,Low
Insulin,Biologic,8,22.31955019517805,53.33245324997116,11.500067115187944,5,High
Aspirin,Analgesic,25,35.857358828484614,61.06922095019982,5.821349796306186,3,High
Aspirin,Analgesic,25,34.39538212598655,51.05346924556126,6.68827966942182,3,High
Metformin,Antidiabetic,25,40.02530845795111,48.81224073405973,3.334446779590575,2,High
Metformin,Antidiabetic,25,28.584463298846426,46.44489747083134,7.4161331278767015,2,High
Insulin,Biologic,8,23.43365167909536,47.26519580876563,6.723601785327716,5,High
Aspirin,Analgesic,25,29.72374028533362,59.70918595648599,10.060037030564308,3,High
Aspirin,Analgesic,25,26.13773255700574,57.649621646187796,3.806785637694915,3,Low
Amoxicillin,Antibiotic,25,39.08645249254018,75.8799606674752,3.009063511851381,4,High
Metformin,Antidiabetic,25,22.38975712260786,69.89539833270504,3.453202436397846,2,Low
Paracetamol,Analgesic,30,24.27102591513972,60.93110030058264,4.505123301232041,2,Low
Insulin,Biologic,8,38.20967934776148,69.62838059059038,1.8090888760916388,5,High
Aspirin,Analgesic,25,25.818303291561122,78.41946523161559,10.957344156761284,3,Moderate
Insulin,Biologic,8,23.985487884550544,58.467766764690026,2.5427256986872884,5,High
Aspirin,Analgesic,25,21.275627160692967,53.72585772888752,3.381294834942441,3,Low
Aspirin,Analgesic,25,32.26509670799186,76.53545031208054,7.587206737853138,3,High
Insulin,Biologic,8,32.12540511127317,75.25844084903045,5.8777757497393885,5,High
Insulin,Biologic,8,20.30426417408127,54.09582200604627,4.600072644021877,5,High
Metformin,Antidiabetic,25,24.495405676750877,70.49545850569316,10.753540939134398,2,Low
Insulin,Biologic,8,26.495094310467948,74.97455018202383,2.7954521244295902,5,High
Aspirin,Analgesic,25,42.352914646711184,57.61672427461314,6.2055476603992,3,High
Insulin,Biologic,8,32.972309164554176,45.88136782677238,6.831928047068452,5,High
Aspirin,Analgesic,25,37.827275968805296,52.563460972763416,4.959911764382176,3,High
Paracetamol,Analgesic,30,36.475253215791,67.44865357467376,9.91966198176217,2,High
Amoxicillin,Antibiotic,25,31.705829556296973,69.74144334392444,6.73207764082194,4,High
Amoxicillin,Antibiotic,25,40.71528691747575,51.66456762749931,1.6972483640253628,4,High
Paracetamol,Analgesic,30,34.92624152223405,63.338042695558315,8.551993466444232,2,High
Insulin,Biologic,8,37.60937498401813,66.9177199588086,5.993502227312929,5,High
Metformin,Antidiabetic,25,37.35326705907103,69.67198155794787,8.194713856361592,2,High
Aspirin,Analgesic,25,43.88555358795519,77.10264247438057,10.540230984667451,3,High
Metformin,Antidiabetic,25,25.43888756609536,76.16862768407427,2.545792345310245,2,Low
Paracetamol,Analgesic,30,29.41704569496298,53.192140205166496,5.020533651689302,2,Low
Aspirin,Analgesic,25,42.80834316267436,41.758422122343035,2.7891194433132336,3,High
Amoxicillin,Antibiotic,25,26.09239514830714,70.8055435162515,11.082105916782858,4,Moderate
Aspirin,Analgesic,25,35.53740701450602,59.04124908573684,10.422898048871541,3,High
Paracetamol,Analgesic,30,21.99088870663515,52.13815058758657,2.649223161182742,2,Low
Insulin,Biologic,8,37.01572788915196,70.91735831961148,4.122431150380946,5,High
Metformin,Antidiabetic,25,38.276813502489894,55.197354470699096,5.118508062151305,2,High
Amoxicillin,Antibiotic,25,38.21875206117601,42.29733102996295,7.778969450087934,4,High
Paracetamol,Analgesic,30,25.411827303394844,46.43916489680892,6.562211539799229,2,Low
Metformin,Antidiabetic,25,27.11520646156116,43.73205112107001,9.715991787640915,2,Moderate
Insulin,Biologic,8,33.21540763182318,47.42437901378391,3.885692850190103,5,High
Aspirin,Analgesic,25,34.901796391589684,53.28804714432484,11.06712354634786,3,High
Aspirin,Analgesic,25,40.739950967297126,68.3697036181984,6.52215846292283,3,High
Metformin,Antidiabetic,25,40.54425658551078,58.044712089759294,5.308946383551348,2,High
Metformin,Antidiabetic,25,23.8276922780899,56.45105387391766,2.301593704642375,2,Low
Paracetamol,Analgesic,30,29.882156222884163,53.69469486239257,9.27283968262978,2,Low
Aspirin,Analgesic,25,26.209215329316425,57.27510881117776,5.776613838480581,3,Moderate
Paracetamol,Analgesic,30,28.156353104442694,42.06914487740271,3.480607541684068,2,Low
Insulin,Biologic,8,35.56341715239749,61.780975959272695,1.013671405546335,5,High
Metformin,Antidiabetic,25,40.115148450629775,43.062903134219894,11.183916617541124,2,High
Amoxicillin,Antibiotic,25,41.18025157377201,78.58841524966176,3.1110691556953123,4,High
Metformin,Antidiabetic,25,43.05609586106371,47.991087998877404,7.12858348342277,2,High
Paracetamol,Analgesic,30,26.7612038963186,75.36681940829664,7.38980697361492,2,Low
Metformin,Antidiabetic,25,44.99331199929585,47.753931533551665,8.705593860227914,2,High
Metformin,Antidiabetic,25,42.16845435793097,70.66264537787123,8.071180520495572,2,High
Paracetamol,Analgesic,30,44.09760941609969,76.07775428913112,8.022522396386963,2,High
Paracetamol,Analgesic,30,24.928748917023796,45.21693839044752,10.961383434234111,2,Low
Amoxicillin,Antibiotic,25,41.27402412988452,44.628883640917685,1.3697072089344045,4,High
Aspirin,Analgesic,25,38.45524367276443,75.97333716377364,6.85767409284765,3,High
Metformin,Antidiabetic,25,27.43562841428953,57.466009088342666,11.139933374033353,2,High
Amoxicillin,Antibiotic,25,36.08156666469126,51.92512953706283,4.729975695803555,4,High
Aspirin,Analgesic,25,41.109293414345146,64.35236418896999,8.642624238614765,3,High
Insulin,Biologic,8,38.7048061093205,67.43595294940596,5.576853290667772,5,High
Insulin,Biologic,8,28.453728731974103,47.47914063079773,6.565278137956936,5,High
Amoxicillin,Antibiotic,25,30.704713628857426,42.451069744882574,5.389181586396477,4,High
Amoxicillin,Antibiotic,25,39.5983041184383,53.3853480599759,3.131193432390429,4,High
Metformin,Antidiabetic,25,36.31588644759688,73.77499157977303,4.275034639374335,2,High
Paracetamol,Analgesic,30,30.05600490367064,72.81824126715235,5.704224026599576,2,Low
Metformin,Antidiabetic,25,44.81064166731795,45.736342259849586,10.724712738416345,2,High
Paracetamol,Analgesic,30,39.60507542002299,65.48185306533306,10.947800004915624,2,High
Amoxicillin,Antibiotic,25,41.87838734914094,41.14882931855671,3.116179959899612,4,High
Aspirin,Analgesic,25,34.53686712362641,49.532503865340715,11.962180966154516,3,High
Amoxicillin,Antibiotic,25,30.744557285264534,72.46919817966771,1.0726353984162196,4,Moderate
Aspirin,Analgesic,25,39.682905396770465,46.88422061672697,6.755918654197708,3,High
Paracetamol,Analgesic,30,28.646357368911552,65.49097790693807,5.576477606192337,2,Low
Metformin,Antidiabetic,25,35.34857120327497,74.2724601680389,7.6834285831089915,2,High
Aspirin,Analgesic,25,20.49598861922184,69.72329702571636,3.5226677666423787,3,Low
Amoxicillin,Antibiotic,25,33.96523306683857,46.44119532283524,8.84180480070021,4,High
Paracetamol,Analgesic,30,43.27125280696839,50.379477930907896,8.513356388659952,2,High
Metformin,Antidiabetic,25,26.51785836247025,55.56567796327702,6.263506492460443,2,Low
Insulin,Biologic,8,37.515023537290695,64.97340150900567,7.392368600748547,5,High
Metformin,Antidiabetic,25,38.75572596464522,75.10272992247013,2.5200511036620754,2,High
Amoxicillin,Antibiotic,25,38.297738327931434,41.56042978781184,1.5139668371975796,4,High
Amoxicillin,Antibiotic,25,30.269783469863214,71.30564848428654,9.85304647421695,4,High
Amoxicillin,Antibiotic,25,42.898193817760216,79.59089987325257,10.57008785823254,4,High
Amoxicillin,Antibiotic,25,43.44236889179065,71.70591297931068,2.6728297728309522,4,High
Amoxicillin,Antibiotic,25,35.956413009372945,53.890601307468536,3.45566276171152,4,High
Aspirin,Analgesic,25,29.08293786226792,41.46469477727708,1.2413407978178288,3,Low
Paracetamol,Analgesic,30,36.86667581545917,56.55324526484365,2.1000606534452397,2,Moderate
Amoxicillin,Antibiotic,25,42.37824694322905,48.579765217523345,6.5702611136684,4,High
Paracetamol,Analgesic,30,30.326447735643598,54.785411922744785,11.381400608697469,2,Low
Aspirin,Analgesic,25,22.4667011820524,55.764318026023105,2.195393642890746,3,Low
Insulin,Biologic,8,29.540185953900085,59.03761973237958,9.547597823073453,5,High
Paracetamol,Analgesic,30,23.575609985642046,75.80236969170838,5.029058799016052,2,Low
Amoxicillin,Antibiotic,25,42.74748349486096,56.45611224943962,5.11235457564837,4,High
Paracetamol,Analgesic,30,27.645232669608703,46.885035788690395,11.897338810614063,2,Low
Paracetamol,Analgesic,30,21.74217064248936,67.26779655888073,1.648708622417854,2,Low
Metformin,Antidiabetic,25,33.17422540221985,63.11831525260914,10.06406428197759,2,High
Amoxicillin,Antibiotic,25,43.20522006249095,55.58649794443218,6.596064524029731,4,High
Insulin,Biologic,8,38.01653440975516,78.48147202233316,6.805448755946226,5,High
Amoxicillin,Antibiotic,25,42.08186465675631,68.23284575082101,9.711942553636712,4,High
Insulin,Biologic,8,39.54135883923368,59.120415051215666,3.765482077676006,5,High
Amoxicillin,Antibiotic,25,36.939401863152646,54.62707233007394,3.09014552334697,4,High
Paracetamol,Analgesic,30,30.711653265840063,47.39443881617004,6.032734418792693,2,Low
Aspirin,Analgesic,25,31.399094691891634,45.22912607628824,3.8362907037265765,3,High
Metformin,Antidiabetic,25,37.12652020229205,41.65593701029992,3.9815304886673366,2,High
Paracetamol,Analgesic,30,29.258389370296435,77.85017875949814,9.079146390302148,2,Low
Aspirin,Analgesic,25,21.545133123907284,55.10562345052456,11.179596182242618,3,Low
Insulin,Biologic,8,41.58728209794891,50.01464406003058,3.2608174337025435,5,High
Insulin,Biologic,8,36.19302530444127,60.20925269646566,3.49562519457691,5,High
Amoxicillin,Antibiotic,25,20.445571390465226,55.005009193505174,9.616224381597066,4,Low
Paracetamol,Analgesic,30,39.803850503008036,49.389350119977294,3.387792031697165,2,High
Metformin,Antidiabetic,25,20.290886114650178,70.73919613251277,10.989802209953783,2,Low
Amoxicillin,Antibiotic,25,35.69866939992224,78.08896346590663,6.056772426613168,4,High
Amoxicillin,Antibiotic,25,31.819129442971388,59.98305493037664,6.5854943925660585,4,High
Metformin,Antidiabetic,25,34.33845870169225,51.31739825995709,2.1308792596099835,2,Moderate
Paracetamol,Analgesic,30,24.55680975891655,75.92244069970539,5.313596615895959,2,Low
Insulin,Biologic,8,34.2477131736537,75.87335869941191,2.5705497788155336,5,High
Aspirin,Analgesic,25,44.6702004638459,73.27595730711076,9.666915266441281,3,High
Paracetamol,Analgesic,30,25.510751839072505,61.091974462567755,4.864108452770541,2,Low
Paracetamol,Analgesic,30,35.52877169126639,74.79577345785471,3.436399502290753,2,Moderate
Metformin,Antidiabetic,25,36.55665173242278,69.99513352514576,2.5836353373224084,2,High
Insulin,Biologic,8,31.529990021296477,72.49120385778329,4.181963698708511,5,High
Metformin,Antidiabetic,25,34.09396280703299,69.86638369575073,6.113135143372774,2,High
Insulin,Biologic,8,22.97338473829194,75.40823742057543,9.73152969938474,5,High
Insulin,Biologic,8,37.43623497241032,43.50717497424364,11.361456199370659,5,High
Amoxicillin,Antibiotic,25,25.103506682837587,54.480282056530335,10.582400292672911,4,Low
Paracetamol,Analgesic,30,44.011227802136105,54.318203329835576,11.056482686471979,2,High
Amoxicillin,Antibiotic,25,38.16465347330821,40.977377535276304,7.484776601999037,4,High
Aspirin,Analgesic,25,31.959022551694492,52.34585873662489,3.035667489312888,3,High
Paracetamol,Analgesic,30,24.6927814093838,56.33668906816537,8.685908139453911,2,Low
Aspirin,Analgesic,25,30.806895134219175,40.74170420072094,9.456322725764073,3,High
Insulin,Biologic,8,22.572316621410252,45.7047899082652,8.231509171919393,5,High
Aspirin,Analgesic,25,34.916444640785244,76.1662247021151,11.341190817333363,3,High
Paracetamol,Analgesic,30,34.095274860839474,49.019619650523225,2.4477036767661193,2,Moderate
Insulin,Biologic,8,42.2451010776242,79.093483023847,2.449980230876182,5,High
Metformin,Antidiabetic,25,41.197428678893964,58.44069090063654,6.0650413084103265,2,High
Paracetamol,Analgesic,30,32.92196277374936,40.82614060426869,6.321852277389735,2,Moderate
Aspirin,Analgesic,25,34.43536515647815,48.740966198784285,11.8943631642467,3,High
Aspirin,Analgesic,25,32.26526277038493,54.541091294686915,6.879245960426706,3,High
Insulin,Biologic,8,21.986495757630124,44.267171428179395,11.354980400567102,5,High
Aspirin,Analgesic,25,24.57791256405429,46.66342697342741,5.278077459658681,3,Low
Aspirin,Analgesic,25,21.73051778411249,43.88232321913161,11.980585273817637,3,Low
Aspirin,Analgesic,25,41.742414621687246,79.21222712331333,8.06987064933342,3,High
Metformin,Antidiabetic,25,44.26447697726551,50.22949135332233,3.9194822951902797,2,High
Insulin,Biologic,8,35.93296960466997,75.11930133916314,9.99526473459204,5,High
Paracetamol,Analgesic,30,36.7094561157497,54.63840380269313,1.2173022711203636,2,Low
Metformin,Antidiabetic,25,27.083449527396937,78.00972005721779,8.561481318345123,2,Moderate
Amoxicillin,Antibiotic,25,35.89693941032081,67.57627924695299,7.983238358029601,4,High
Metformin,Antidiabetic,25,30.68765341187075,74.23624027287215,2.829638223025785,2,Moderate
Paracetamol,Analgesic,30,38.68098629958215,59.76757241375879,6.088605623129914,2,High
Aspirin,Analgesic,25,20.185076198233894,47.253199989841484,2.554687862745922,3,Low
Metformin,Antidiabetic,25,35.28583138722779,62.38018489170683,9.467908038859688,2,High
Metformin,Antidiabetic,25,42.81663399935993,62.91701251201443,9.900633599591142,2,High
Insulin,Biologic,8,23.0831286112927,42.019048885729674,1.6225936134813363,5,High
Aspirin,Analgesic,25,44.59666903314492,44.37957059712578,6.938224162267306,3,High
Aspirin,Analgesic,25,32.69766230751254,73.1436016631802,9.355359230097298,3,High
Insulin,Biologic,8,22.380434452406845,55.1303778617487,7.7420834550212945,5,High
Amoxicillin,Antibiotic,25,26.57634502879394,64.75426179690423,7.173289752098535,4,Moderate
Metformin,Antidiabetic,25,34.619386231928644,73.09528516864458,5.800735868425644,2,High
Paracetamol,Analgesic,30,30.589872548538324,57.07732438200901,8.814548689626776,2,Low
Amoxicillin,Antibiotic,25,31.860676128226572,56.75005962412513,7.875872414638151,4,High
Aspirin,Analgesic,25,44.59884581492532,44.41854858988723,5.186071932652381,3,High
Metformin,Antidiabetic,25,28.542252528233362,74.61185516969957,3.6422670297931923,2,Moderate
Aspirin,Analgesic,25,33.936693148087016,60.516745718214004,7.125889084141656,3,High
Insulin,Biologic,8,24.12826177783568,53.66944952143274,9.797262450457104,5,High
Metformin,Antidiabetic,25,36.40919820403928,72.81320366433758,2.8394966371767794,2,High
Paracetamol,Analgesic,30,21.683432795133623,57.81366700748546,7.521194888191577,2,Low
Amoxicillin,Antibiotic,25,21.25099967913018,71.84225705146044,4.729621447632386,4,Low
Aspirin,Analgesic,25,34.339082324842934,53.05615073807786,3.670329909313942,3,High
Insulin,Biologic,8,26.529927137446666,57.41375674432385,11.371047729622646,5,High
Aspirin,Analgesic,25,38.04123164932297,72.92069568521944,1.650504152812951,3,High
Paracetamol,Analgesic,30,32.61190651225928,75.86603196379177,8.766452833085468,2,Moderate
Paracetamol,Analgesic,30,29.750053878746016,55.86460585391366,4.4396457569137695,2,Low
Aspirin,Analgesic,25,42.07351031158508,64.68779391535688,1.4996777927763865,3,High
Paracetamol,Analgesic,30,27.532058615366502,70.76831675637177,7.992283115539691,2,Low
Paracetamol,Analgesic,30,25.025819104828894,58.41829505271252,5.217617486278441,2,Low
Amoxicillin,Antibiotic,25,41.57655871099484,45.55829981576196,8.731796702855446,4,High
Paracetamol,Analgesic,30,36.87566511597969,72.3203709632814,6.535382434946604,2,High
Insulin,Biologic,8,34.48667062024539,65.64598677266659,4.458331119815206,5,High
Amoxicillin,Antibiotic,25,37.803421267172126,51.481551392967695,10.874410202411813,4,High
Insulin,Biologic,8,38.72657955074877,62.48248944128285,6.090341424842224,5,High
Amoxicillin,Antibiotic,25,38.36382032806754,64.3648488230595,9.251338815543622,4,High
Metformin,Antidiabetic,25,32.61967804784754,45.51135288329585,11.71931340353893,2,High
Amoxicillin,Antibiotic,25,25.38805431302605,78.34268211804724,7.288387310461321,4,Low
Insulin,Biologic,8,37.21679953181375,58.40564021519678,5.226986088759004,5,High
Insulin,Biologic,8,34.71982202766195,49.59346740163556,1.885388698356629,5,High
Amoxicillin,Antibiotic,25,34.1390780077254,60.01145773299851,11.856027813085651,4,High
Aspirin,Analgesic,25,39.28008871336643,67.35408189077327,8.76785977489262,3,High
Insulin,Biologic,8,37.97235285953426,73.94666852457712,3.6729169473069443,5,High
Amoxicillin,Antibiotic,25,29.277490092450762,56.77436116248039,1.199231601534902,4,Moderate
Paracetamol,Analgesic,30,44.00239532431894,77.93009578084599,9.896434981088639,2,High
Metformin,Antidiabetic,25,27.681501550660826,68.99409625945458,9.904123702411336,2,High
Paracetamol,Analgesic,30,39.67289119352887,69.99567612637976,10.6051470870964,2,High
Amoxicillin,Antibiotic,25,43.289566173575736,69.64916756986662,2.917811653485972,4,High
Paracetamol,Analgesic,30,26.26357695431109,63.94850392663116,9.116595266181445,2,Low
Paracetamol,Analgesic,30,27.68582606511008,65.83868250703418,10.234164220972962,2,Low
Amoxicillin,Antibiotic,25,25.832781198620616,66.19716249732284,10.351480628331748,4,Moderate
Insulin,Biologic,8,24.89242698143032,75.82994128841693,7.851051013298133,5,High
Insulin,Biologic,8,41.87476163421014,44.474070919946996,11.110124383388245,5,High
Aspirin,Analgesic,25,39.389103192769554,63.281755838418675,10.825419749393042,3,High
Metformin,Antidiabetic,25,29.520643249820083,54.02602127882553,2.9852702999681915,2,Moderate
Paracetamol,Analgesic,30,32.1187825731941,69.5893228421687,7.974893598895921,2,Moderate
Metformin,Antidiabetic,25,35.90107721295771,65.37700841018905,6.693966535428745,2,High
Paracetamol,Analgesic,30,26.912686005797283,41.03990571303716,6.351350919701256,2,Low
Aspirin,Analgesic,25,23.67487705754577,79.37773428818758,1.1546767998947893,3,Low
Amoxicillin,Antibiotic,25,43.01317243163102,61.94990668662369,1.2017661100863453,4,High
Aspirin,Analgesic,25,39.405605829067355,51.032333194484025,5.67719820579259,3,High
Metformin,Antidiabetic,25,26.712837854528395,55.743709985067554,6.894946613786576,2,Moderate
Aspirin,Analgesic,25,33.55801888033291,65.93721202116281,5.815936713777144,3,High
Metformin,Antidiabetic,25,30.139246268104902,77.32980145604606,4.872437391942092,2,High
Aspirin,Analgesic,25,44.15104407181016,61.26868767130608,4.227413363115341,3,High
Amoxicillin,Antibiotic,25,37.022331224002215,59.723301900146765,1.2115742360624338,4,High
Aspirin,Analgesic,25,34.17470736023721,55.77155321824267,11.110337291882688,3,High
Aspirin,Analgesic,25,34.26643991054536,76.36980072071364,8.138612184283378,3,High
Paracetamol,Analgesic,30,41.18564657955898,77.9422375013487,10.18856900498539,2,High
Amoxicillin,Antibiotic,25,24.25839683909727,59.54995201320359,5.136303958787135,4,Low
Paracetamol,Analgesic,30,38.91265141054855,75.55430657937644,11.609074306386772,2,High
Amoxicillin,Antibiotic,25,38.652244895024566,79.67872189484896,9.141736241478934,4,High
Insulin,Biologic,8,34.832249820714516,61.850359270270076,6.949228467685236,5,High
Amoxicillin,Antibiotic,25,28.74152579099371,73.3027217822958,3.819350968801474,4,High
Aspirin,Analgesic,25,25.785420851722936,67.35944062144088,5.5767690480596475,3,Low
Amoxicillin,Antibiotic,25,21.492606042259958,78.71676318476926,6.9716858900888745,4,Low
Paracetamol,Analgesic,30,42.52358083670586,45.293889573808116,1.1656712572192438,2,Moderate
Paracetamol,Analgesic,30,27.8472806963703,49.887537069828184,10.627374453660064,2,Low
Insulin,Biologic,8,25.672509629630824,47.832016664780525,9.506785685331314,5,High
Metformin,Antidiabetic,25,22.06248447990218,56.23611285346129,3.3055183502822763,2,Low
Amoxicillin,Antibiotic,25,21.621975743325667,75.44069556622712,4.89162848810327,4,Low
Insulin,Biologic,8,38.24318265780076,69.34295339729053,10.073490048117732,5,High
Insulin,Biologic,8,21.518746103259723,75.12769128948139,9.998609770151878,5,High
Insulin,Biologic,8,28.479284040050256,40.22824938007388,8.058802050547094,5,High
Paracetamol,Analgesic,30,40.77448061968694,61.923007176015744,3.6533917885707496,2,High
Amoxicillin,Antibiotic,25,34.13358077261848,64.316342316433,10.549777744753174,4,High
Paracetamol,Analgesic,30,34.6514171901934,74.93280585351354,11.729342295840867,2,High
Paracetamol,Analgesic,30,33.849500935652344,75.25075636955593,4.693912038603778,2,Moderate
Aspirin,Analgesic,25,21.70398724747071,40.041580188552544,1.057661190989136,3,Low
Metformin,Antidiabetic,25,43.01341644286657,66.31174269005002,7.711825836662868,2,High
Metformin,Antidiabetic,25,29.70970090801618,41.93951718436558,7.612316919542348,2,High
Aspirin,Analgesic,25,20.840393313356646,63.65763720400502,8.777409380200307,3,Low
Insulin,Biologic,8,41.615440055869016,61.68308355585949,8.22160644052418,5,High
Paracetamol,Analgesic,30,34.93296507326771,76.59480307511069,4.150619998903266,2,Moderate
